NSE Code,Strategy,Total Traded Value,CMP,Change %,Return Z-Score,Vol Spike (x),RSI,Tech Score,Action,Target,Stop Loss,Diff %
TATASTEEL,DMADMA (Reverse) | DMADMA (No SL),1296735217.010376,213.1199951171875,1.2590838984723232,0.8673899426789596,0.2223058248299566,54.06341437108787,75,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,222.09 | 226.5,192.47,
WABAG,DMADMA (No SL),1277990150.427246,1506.300048828125,3.682543929094359,1.878082411776857,2.8634637776540277,64.67243463562568,75,50 DMA Breakout | CMP > 200 DMA,1600.9,,
TCS,ETF Shop Method,1276466088.0,2267.0,-0.4041802727892385,-0.0335439198840134,0.1534910843333687,37.96023861169688,35,Buy,,,-2.3072443096015034
MOBIKWIK,ETF Shop Method,1274098507.982941,198.3300018310547,3.750783653268211,1.2534351555732242,1.49594702054856,48.983821234134886,40,Buy,,,-2.780364568013729
RAIN,RDX Indicator,1272898347.9288025,172.25999450683594,-3.754610225230406,-1.0228834172709944,0.7211445413921255,69.85488402007104,95,Explosive Buy,189.22,159.54,
CMPDI,RDX Indicator,1262464876.3372805,245.6100006103516,0.0,-0.4157474444506464,0.6098348173418,71.75612927003407,45,Explosive Buy,270.06,227.27,
TATAINVEST,Super BO Stocks,1249927099.2670898,694.5999755859375,2.3427085741757896,1.5964924569347745,3.637929858095845,55.323538063106426,60,Super BO Buy,711.51,651.88,
HONASA,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),1232453376.0,396.0,1.2140575079872205,0.2803035229829796,0.696960782094078,79.93363103748439,83,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,422.45 | 420.87,376.16 | 299.81,
DELHIVERY,DMADMA (No SL),1228434907.5,463.5,0.0,0.0099800827371578,0.911390205127058,52.30738052846029,70,50 DMA Breakout | CMP > 200 DMA,492.61,,
POCL,ETF Shop Method | DMADMA (Reverse),1201445386.0,1394.0,-7.529021558872305,-1.958083007425032,1.755984549062066,50.73346149225324,65,Buy | 150 DMA Breakout | CMP > 200 DMA,1555.92,1282.48,-2.8534203781040217
LLOYDSENGG,RDX Indicator,1184104252.646637,77.01000213623047,3.189072719285808,0.6331202163650496,1.1462948732141127,79.50718662389977,80,Explosive Buy,83.66,72.02,
KAYNES,ETF Shop Method,1079298837.6166992,3297.199951171875,-0.0545634685700212,0.1573801348709854,0.1493548668954562,38.94823060922303,15,Buy,,,-11.431185257098718
OFSS,RDX Indicator | DMADMA (No SL),1074543670.0,10077.5,1.9783444646832624,0.983542383385967,0.4663230223266775,75.13973244440484,63,Explosive Buy | 50 DMA Breakout | CMP > 200 DMA,10649.12 | 10710.37,9648.79,
LT,DMADMA (Reverse),1021850179.0,4049.0,0.2773775579879325,0.2214630474808419,0.1068406828928644,60.76622215006281,90,150 DMA Breakout | CMP > 200 DMA,4207.04,3965.09,
RVNL,Nifty Shop (Single Leg) | ETF Shop Method,1000249402.2269896,254.9499969482422,-1.8479318774813525,-0.5723446203117437,0.6374096562254469,28.385851034248887,10,Level 2 Buy | Buy,270.96,,-10.418918733478336
JSWENERGY,DMADMA (No SL),896258548.6828613,586.9000244140625,1.8923653496636288,0.7507612621889214,0.4261025412252798,67.38682259540855,95,50 DMA Breakout | CMP > 200 DMA,623.76,,
NMDC,DMADMA (Reverse) | DMADMA (No SL),838005000.0,92.0,1.4668598852031478,0.7922097341124782,0.5180606787303839,60.56856954430137,75,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,96.55 | 97.78,80.13,
PAYTM,100 SMA Breakout,801385959.4914551,1147.800048828125,1.4316077758661292,0.4351184839615665,0.2798696897305534,53.33535812215803,60,Breakout Buy,1269.7,1136.47,
HINDZINC,DMADMA (Reverse) | DMADMA (No SL),759161109.6012573,657.2999877929688,1.5291879835602935,0.5780965673619106,0.1976422444171198,65.59169608338934,75,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,692.75 | 698.58,573.89,
TATATECH,RDX Indicator,747734619.0,719.5,1.868895998183204,0.3186156319416269,0.3614602717843922,78.26663902190037,78,Explosive Buy,762.3,687.4,
SUNPHARMA,DMADMA (Reverse) | DMADMA (No SL),668652333.0,1841.5,0.0380242912488293,-0.1191487127488553,0.1417246510893749,53.9450501612049,75,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,1921.8 | 1957.15,1742.12,
HINDCOPPER,DMADMA (Reverse) | DMADMA (No SL),657666459.2926025,561.7000122070312,1.0251820516243255,0.3567494159263156,0.1678127781837913,52.193772095136325,75,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,602.03 | 596.97,495.34,
MOTHERSON,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),543119242.827301,135.2899932861328,-0.3902326678725101,-0.3924280097582496,0.1886067393960441,62.11146872126292,100,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,143.87 | 143.79,128.86 | 119.49,
POLYCAB,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),533209264.5,9623.5,0.1040203879960472,-0.391650815690933,0.1258291839361867,78.81614159493923,85,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,10058.86 | 10227.86,9296.98 | 7755.47,
POWERGRID,RDX Indicator | ETF Shop Method | DMADMA (Reverse),529491620.21746826,296.04998779296875,1.196376737666068,1.4723296046537613,0.1938800152951486,39.10593765736364,25,Explosive Sell | Buy | 150 DMA Breakout | CMP > 200 DMA,308.85,286.45 | 284.82,-3.2208007909724605
KEI,DMADMA (Reverse) | DMADMA (No SL),506187344.0,5414.0,2.0450475921213838,0.8570213709768689,0.1899023677268343,71.41694477469112,78,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,5734.98 | 5754.0,4453.02,
TATAPOWER,DMADMA (Reverse) | DMADMA (No SL),473559601.1452942,425.3500061035156,1.0452533006033915,0.914287989202975,0.1935669599748067,54.680508470459465,75,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,446.07 | 452.06,391.14,
PREMIERENE,DMADMA (No SL),466137146.958252,1019.9000244140624,0.30488165404315,0.2286879675025021,0.2396268979806211,59.04474235354936,75,50 DMA Breakout | CMP > 200 DMA,1083.95,,
YESBANK,RDX Indicator | DMADMA (Reverse),434817158.4864636,22.780000686645508,-0.2190067333667794,-0.3603621999650386,0.1559429786500399,67.0571236160771,75,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA,24.02,21.85 | 21.24,
SOLARINDS,RDX Indicator | DMADMA (No SL),406600164.0,18607.0,0.6926781752259321,-0.1393833023171111,0.1208837257545897,77.48331032485612,85,Explosive Buy | 50 DMA Breakout | CMP > 200 DMA,19582.35 | 19775.52,17875.49,
TITAN,ETF Shop Method | DMADMA (Reverse),397213320.0,4120.0,0.3434106527585174,0.3150187068334791,0.0679043546693373,43.2600428129108,40,Buy | 150 DMA Breakout | CMP > 200 DMA,4325.44,4100.92,-2.213373376616369
MAZDOCK,ETF Shop Method,383995171.2839356,2472.300048828125,0.4959127957231479,0.5416074025052747,0.1306234978400771,45.212568021457066,30,Buy,,,-2.781326986072052
JSWSTEEL,DMADMA (Reverse) | DMADMA (No SL),375175755.0,1305.0,0.8812634994754731,0.7780861368880809,0.1691941881889637,62.63792100368444,75,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,1354.74 | 1386.95,1197.87,
TATACOMM,RDX Indicator,336258351.0,1989.0,-1.0004467587570154,-0.7123717257431538,0.210656771164349,76.61594860132763,80,Explosive Buy,2139.17,1876.37,
TRENT,Super BO Stocks,306970679.8310547,4263.60009765625,0.5660911276341314,0.3067843488169648,0.1152988810172974,58.09156600847852,80,Super BO Buy,4328.65,4045.68,
MFSL,DMADMA (Reverse),292174808.5,1700.5,-1.4545651333481653,-0.8877726294194663,0.283047020940689,58.22266527382516,90,150 DMA Breakout | CMP > 200 DMA,1792.06,1672.93,
MOTILALOFS,RDX Indicator,286626274.25006104,885.7999877929688,1.7517661494272176,0.5967852909325111,0.2741613716380379,66.13841256287965,75,Explosive Buy,936.41,847.84,
VBL,RDX Indicator,285200474.45910645,531.1500244140625,-0.0282257448431725,-0.0772184920504992,0.1068496515047203,66.35124440103695,95,Explosive Buy,558.25,510.83,
LIQUIDCASE,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),272855620.25,114.25,0.0262640334234539,0.4423846229902745,0.1357729939881996,99.9999924194324,65,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,114.32 | 121.42,114.2 | 112.58,
NESTLEIND,DMADMA (Reverse) | DMADMA (No SL),255271266.73876956,1436.4000244140625,0.5459925074495277,0.7769366704715455,0.1090403825408257,57.90493245804852,75,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,1491.64 | 1526.61,1294.47,
ZYDUSLIFE,RDX Indicator,240807032.5732422,1083.3499755859375,0.3984918737070932,-0.2478095118012679,0.1063492787238622,75.66618890529635,80,Explosive Buy,1137.96,1042.4,
PFC,ETF Shop Method | DMADMA (Reverse),238664241.0,429.75,-0.910770600842333,-0.3197168422971212,0.101619812558805,42.88874678428867,45,Buy | 150 DMA Breakout | CMP > 200 DMA,453.6,398.27,-3.119998063232125
KTKBANK,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),201225802.0095825,272.3500061035156,1.7940641112124245,0.75722515770092,0.2403043879431627,63.79020796995266,100,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,291.48 | 289.45,258.0 | 213.72,
MARICO,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),199054313.59631348,838.9500122070312,1.0783147237387047,0.6480760383444896,0.131175368978064,64.46246868359154,80,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,872.68 | 891.64,813.66 | 760.7,
OIL,DMADMA (Reverse) | DMADMA (No SL),192319707.59658813,488.3999938964844,-0.7518821705222525,-0.2741309525870886,0.0668649348607501,50.36122576961905,70,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,516.73 | 519.07,451.5,
MAXHEALTH,ETF Shop Method,189201978.0,987.0,-0.6992315631244866,-0.3154225788038374,0.0820342599828805,40.90974415065104,30,Buy,,,-3.8121848511903575
RECLTD,ETF Shop Method,183291267.0,337.0,-0.1777269231836595,0.1460579068635377,0.1127511631245064,41.08589179605938,25,Buy,,,-2.6257810524794967
TATSILV,DMADMA (Reverse) | DMADMA (No SL),176952068.0764122,25.6200008392334,0.5100081180170668,-0.0378314406272521,0.0898228697530049,55.96241366595165,75,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,27.32 | 27.23,21.99,
TORNTPHARM,DMADMA (Reverse) | DMADMA (No SL),156526550.0,4475.0,0.5143618032264224,0.1368966677702703,0.1166499474411581,57.82394775768401,100,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,4704.13 | 4756.03,4041.47,
NYKAA,DMADMA (Reverse) | DMADMA (No SL),152109613.5,267.25,0.3378989584609196,0.224104452782443,0.117362649299641,49.58104669786923,55,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,282.65 | 284.03,258.65,
IDEA,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),143664079.6777811,14.220000267028809,0.5657703095023796,-0.3854653106682493,0.0182530633340955,86.33992110677332,85,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,15.13 | 15.11,13.54 | 10.66,
LUPIN,DMADMA (Reverse),140782855.53588867,2264.300048828125,-0.0750199104975728,0.005227483841832,0.0438398227200066,44.83889761720224,40,150 DMA Breakout | CMP > 200 DMA,2365.91,2194.41,
JUBLFOOD,ETF Shop Method,128703986.02642822,430.1000061035156,0.0116308131535058,0.2349036368314452,0.1117654164018275,37.58031588125302,15,Buy,,,-6.1843906018353785
TATACONSUM,DMADMA (Reverse),128099187.5,1187.5,-0.0084182879751386,-0.072981208695862,0.0415289624792967,54.84973552531832,75,150 DMA Breakout | CMP > 200 DMA,1241.67,1147.39,
IOLCP,RDX Indicator | DMADMA (No SL),31088557.28755188,136.3300018310547,0.1984450075744424,-0.4073621114817519,0.0367364078843017,82.27886889056481,83,Explosive Buy | 50 DMA Breakout | CMP > 200 DMA,149.32 | 144.89,126.59,
IFCI,DMADMA (Reverse) | DMADMA (No SL),30348686.452331543,64.55999755859375,0.2484410387017614,-0.1156739448123126,0.0213759782959734,60.96504134026745,75,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,69.12 | 68.61,56.31,
HSCL,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),27780753.0,609.0,0.4287558511313949,0.1176401734401956,0.0043747106070961,60.4318717318576,80,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,666.16 | 647.25,566.13 | 485.95,
INOXWIND,ETF Shop Method,24223125.817375183,96.5999984741211,0.3949254298452522,0.3237710764505953,0.0184556644277289,49.571383714494274,40,Buy,,,-2.332988757427658
INDUSINDBK,DMADMA (Reverse) | DMADMA (No SL),21025605.0501709,933.5999755859376,0.1394387868701154,0.0122335384412194,0.0131920186442042,61.59140485743255,95,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,977.33 | 992.23,874.15,
INDUSTOWER,DMADMA (Reverse) | DMADMA (No SL),14553360.0,435.0,0.4039238315060588,0.0984891131986749,0.0049541855926978,59.53225521896246,95,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,456.91 | 462.32,425.05,
HINDUNILVR,ETF Shop Method,3116284.0,2207.0,-0.1086223612667024,0.0948769652099458,0.0009774892938269,44.89076224368554,40,Buy,,,-2.052155051315286
