NSE Code,Strategy,Total Traded Value,CMP,Change %,Return Z-Score,Vol Spike (x),RSI,Tech Score,Action,Target,Stop Loss,Diff %
LIQUIDCASE,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),2382780159.6191406,114.3000030517578,0.0350086773844545,1.169973116546542,1.1716294813374697,99.9999935936507,65,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,114.37 | 121.48,114.25 | 112.63,
COCHINSHIP,ETF Shop Method,2342136255.1676025,1467.4000244140625,-3.7075923023050135,-1.171062204493133,0.9965638463742004,37.26854208895911,20,Buy,,,-9.294611190623453
TATACOMM,RDX Indicator,2315526525.0,1965.0,-0.0813574496999979,-0.405905589343158,1.3138553068321568,73.52376023584736,80,Explosive Buy,2124.04,1845.72,
ASTRAMICRO,ETF Shop Method,2262033945.5021973,1401.699951171875,0.3077090799118515,-0.1573759165528334,0.430096066743207,46.01396886149495,30,Buy,,,-28.01126012760385
CEMPRO,RDX Indicator,2219262178.0822754,1071.1500244140625,7.87552356570458,1.2134610578856262,0.8421777203313899,75.3582451833476,68,Explosive Buy,1172.97,994.78,
TDPOWERSYS,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),2033355003.9521484,1318.5999755859375,-0.9688339777741268,-0.4490573307899169,0.8863986067377585,63.995379404017314,80,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,1457.17 | 1401.41,1214.67 | 862.97,
ABCAPITAL,ETF Shop Method,2023516627.9089968,363.2999877929688,-0.4384779748638522,-0.4281449479227548,1.25625857122052,45.132505498160704,25,Buy,,,-77.67858585954495
ANGELONE,ETF Shop Method,1899897161.1419067,337.29998779296875,0.1038657288198777,-0.4327702684615325,0.9124567214213682,45.118203988445735,25,Buy,,,-79.18296449662459
MEESHO,ETF Shop Method,1899714266.228302,183.3000030517578,-2.48962271632589,-0.5669480392874309,0.2746955359622436,47.112803825379785,45,Buy,,,-5.694593516187662
KEI,DMADMA (Reverse) | DMADMA (No SL),1837124905.0,5267.5,-3.2811903511425413,-1.858812237500684,0.7186573644215913,60.407501363727135,95,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,5605.38 | 5598.3,4461.15,
NAVINFLUOR,DMADMA (Reverse) | DMADMA (No SL),1795738068.0,7129.0,-1.5943129270481051,-1.1037772043235687,1.2935123596232625,57.80878127564272,80,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,7572.28 | 7576.7,6209.43,
AMBUJACEM,ETF Shop Method,1703130131.761078,447.8500061035156,-2.5883619133190594,-0.4089574130934608,0.9876082774020634,45.18165004696493,30,Buy,,,-72.97166775136202
BANKINDIA,ETF Shop Method,1688148647.696869,139.91000366210938,-4.823126760469813,-0.5138796601081044,1.8801933672777948,45.1656846245512,30,Buy,,,-90.98321356292134
VIDYAWIRES,RDX Indicator,1642712294.0202255,108.6500015258789,-2.791442436158512,-0.9188073039961852,1.923383168152115,72.25313200605454,68,Explosive Buy,121.85,98.75,
MARKSANS,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),1618905080.894287,246.19000244140625,-1.2356086886764508,-0.6689573415739802,1.2983471516014182,73.55580637960344,85,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,270.66 | 261.65,227.84 | 183.45,
BBOX,ETF Shop Method,1572838012.0239258,1037.1500244140625,4.330555264600087,-0.1738136321838792,0.4827583484564721,45.50829986202921,30,Buy,,,-43.74657489134848
INOXWIND,ETF Shop Method,1515018731.7655487,93.0199966430664,-2.9120143895433097,-1.204836720053705,1.1979742971199452,42.373478578666266,40,Buy,,,-5.536122279690512
SCI,ETF Shop Method | DMADMA (Reverse) | DMADMA (No SL),1502147759.8673096,292.29998779296875,-3.6744188385318974,-1.1569097868036258,0.4360553705576361,42.03037514671578,55,Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,325.92 | 310.66,253.66,-9.081439607202691
ABFRL,ETF Shop Method,1411066454.6599274,64.61000061035156,0.8585748871668958,-0.536217968626787,3.72999048397618,45.12694739522831,25,Buy,,,-95.76252007025442
GMDCLTD,DMADMA (Reverse) | DMADMA (No SL),1390101930.0,670.0,-4.162491289110388,-1.547549441358209,0.7677727565025021,51.15257597585966,70,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,726.65 | 712.08,587.61,
REFEX,RDX Indicator,1377224686.491272,328.29998779296875,-0.1368858424429657,-0.3719157399764564,1.468545105300946,81.33459244641351,78,Explosive Buy,361.96,303.05,
MFSL,DMADMA (Reverse),1349210520.0,1674.0,-0.4933750571966481,-0.3929909335047201,1.2353334046043367,53.82053319567655,90,150 DMA Breakout | CMP > 200 DMA,1767.5,1673.88,
ARE&M,ETF Shop Method,1287647698.8223877,886.0999755859375,-2.191074160122373,-0.2850308199231117,0.3957836259120897,45.26686760130227,30,Buy,,,-50.85208901723243
CONCOR,Nifty Shop (Single Leg) | RDX Indicator | ETF Shop Method,1252777647.0083618,463.6499938964844,-1.8314618081836735,-0.6841864243236039,1.5546420736953703,31.469618819000267,10,Level 1 Buy | Explosive Sell | Buy,492.77 | 490.96,443.17,-8.944511051138235
LLOYDSME,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),1167823857.678833,1802.0999755859373,-3.050358927951067,-1.5530998478488631,0.9735777312131618,61.49080264051502,80,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,1915.22 | 1915.27,1717.26 | 1354.19,
FCL,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),1139378611.9521828,39.9900016784668,3.7085068834211343,0.0986466117916898,0.6418100800556711,77.46263289700092,85,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,44.53 | 42.5,36.59 | 24.59,
BELRISE,ETF Shop Method,1077320804.0348969,216.4600067138672,-0.76559763973897,-0.4818378888018512,1.090653893641678,45.17953987593367,30,Buy,,,-86.27309310554323
SPARC,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),1066512839.388916,212.1100006103516,-4.174386825561197,-1.0363695391645995,0.3898502711349015,66.38900850503137,100,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,240.36 | 225.43,190.92 | 139.53,
TECHNOE,ETF Shop Method,1059179712.8776855,1079.199951171875,0.6153249800637074,0.3139133858938676,1.6831451394107606,37.30118860581037,15,Buy,,,-12.572735769587734
SHYAMMETL,RDX Indicator,1053443051.677002,973.3499755859376,-0.2766264270067234,-0.4436501247229131,1.2564786020597902,69.79890610517043,95,Explosive Buy,1033.62,928.15,
WABAG,DMADMA (No SL),1010564870.097412,1527.800048828125,-1.2411086730365224,-0.6626799718530217,1.9975360387179248,64.95873373330244,95,50 DMA Breakout | CMP > 200 DMA,1623.75,,
PARAS,DMADMA (Reverse) | DMADMA (No SL),1005040079.902954,819.3499755859375,-3.2244785969289294,-1.03122141908047,0.6141528974757081,55.04221506277236,95,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,899.99 | 870.81,699.76,
DIACABS,RDX Indicator | DMADMA (No SL),1004676927.7267456,194.30999755859372,-1.9626636980545813,-0.8587246118639443,0.6213310396311634,62.37042837899918,80,Explosive Buy | 50 DMA Breakout | CMP > 200 DMA,214.91 | 206.51,178.86,
KTKBANK,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),938853653.7245789,269.3500061035156,-0.9196247724372112,-0.4263898405321398,1.111719744818663,60.91543575512326,100,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,288.74 | 286.27,254.81 | 214.29,
TATATECH,RDX Indicator,926368510.6668092,705.2999877929688,-2.0076432382120526,-1.3807200756471,0.4398695146104999,71.47418169208403,80,Explosive Buy,749.17,672.4,
TATSILV,DMADMA (Reverse) | DMADMA (No SL),923894771.4392968,25.299999237060547,-0.1184393475557436,-0.2435243682016651,0.4600486676932264,53.3902192047991,75,150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,27.05 | 26.89,22.04,
BALUFORGE,ETF Shop Method,908079055.3536988,475.8999938964844,-5.640926313618802,-0.4113698253731804,0.6160378431963457,45.142205383885646,30,Buy,,,-71.51297337623566
DELHIVERY,ETF Shop Method | DMADMA (No SL),898426822.3223877,452.3500061035156,-1.6095690911330884,-0.8527924212999832,0.7097012301009883,45.72021951961436,55,Buy | 50 DMA Breakout | CMP > 200 DMA,480.76,,-2.5548769934387945
LLOYDSENGG,RDX Indicator,831568496.3951111,73.61000061035156,-5.761106087360131,-2.1975266583487105,0.8031137205815021,66.56249627251889,95,Explosive Buy,80.49,68.45,
SURYAROSNI,ETF Shop Method,817915381.9486847,235.4499969482422,-0.8213972191981025,-0.1444694692942761,2.0426748308452787,47.46641607352685,40,Buy,,,-4.9439641795957145
CMPDI,RDX Indicator,816149994.6002197,237.6300048828125,-4.243229619562043,-1.5377126417470637,0.4077892141165121,63.666587723203264,40,Explosive Buy,264.24,217.67,
POCL,ETF Shop Method | DMADMA (Reverse),756053333.0222168,1285.300048828125,-1.5246631235224035,-0.3065234285972535,1.0907713314339484,41.62312191450946,55,Buy | 150 DMA Breakout | CMP > 200 DMA,1451.91,1281.48,-10.09876063515753
REDTAPE,RDX Indicator,671142982.4721222,139.52000427246094,-1.3086163320533666,-0.512867089106873,2.6863263411399254,60.43907349869203,95,Explosive Buy,155.26,127.71,
PREMEXPLN,RDX Indicator,668100207.6898193,690.5499877929688,-3.762804049798156,-0.8841133386105922,0.6703397739736421,70.64096122214714,80,Explosive Buy,770.35,630.7,
BLUEJET,ETF Shop Method,625100229.8407288,449.3500061035156,-4.444443146514487,-1.1760024703546834,1.7798157660688767,50.97136954257451,55,Buy,,,-2.2371116286146875
MOTILALOFS,RDX Indicator,612515462.0,879.5,-1.6329242796779615,-1.0763438963943988,0.656860050580514,62.3148082759672,75,Explosive Buy,933.26,839.18,
WALCHANNAG,RDX Indicator | DMADMA (No SL),585075128.4494629,253.3600006103516,-4.298553314121038,-1.0737074951126733,0.976259194452066,60.28214770228836,80,Explosive Buy | 50 DMA Breakout | CMP > 200 DMA,286.69 | 269.27,228.36,
AVALON,ETF Shop Method,574259399.0,1520.5,1.5630234984743858,-0.0488262303264644,0.1215093641899088,45.43954613659975,40,Buy,,,-24.77669249159614
HONASA,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),565842497.1018982,406.3999938964844,-3.22657885859683,-1.764844297360309,0.2920714459465321,73.6776619809351,85,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,436.23 | 431.92,384.03 | 301.64,
VINDHYATEL,RDX Indicator | DMADMA (No SL),527765717.0,2210.5,3.999059044930605,0.2466767405590225,1.4717133723646754,80.77899869155645,83,Explosive Buy | 50 DMA Breakout | CMP > 200 DMA,2473.46 | 2349.32,2013.28,
KSHINTL,RDX Indicator,510375384.5599365,793.1500244140625,-3.901369373521264,-0.9933285174010272,0.955720549182227,69.47726036007755,83,Explosive Buy,899.18,713.63,
GLAND,RDX Indicator | DMADMA (No SL),491184000.0,2250.0,-2.723735408560312,-0.9990712018317008,0.2688914822269743,67.99710467586112,100,Explosive Buy | 50 DMA Breakout | CMP > 200 DMA,2423.34 | 2391.3,2120.0,
CHAMBLFERT,Super BO Stocks,466916765.0897217,466.3999938964844,-2.45738788036956,-1.2866415061670842,0.7634016389707969,57.36382020858755,80,Super BO Buy,468.87,439.01,
IOLCP,RDX Indicator | DMADMA (No SL),363962458.9037476,128.97999572753906,-1.8417034104672512,-0.8211778690627607,0.434419207133051,71.33478015967746,85,Explosive Buy | 50 DMA Breakout | CMP > 200 DMA,142.57 | 137.08,118.79,
AGIIL,ETF Shop Method,350863135.9619751,361.7999877929688,-0.8767156731592465,-0.4220553910409207,0.2755076959231369,45.121068868434776,30,Buy,,,-77.8418128481143
TATAINVEST,Super BO Stocks,349401562.710083,690.1500244140625,1.0690560282822006,0.770122132787953,1.0904472970791432,53.1341277817184,60,Super BO Buy,711.48,649.3,
TATACHEM,Super BO Stocks,338982148.0,758.0,-2.13672300739774,-1.0343608628782126,0.3424177855169557,51.80647069138028,60,Super BO Buy,791.86,702.15,
GOODLUCK,ETF Shop Method | DMADMA (No SL),323528746.89746094,1295.4000244140625,-6.218780958339851,-1.8294273751779808,0.9073208673227782,47.95603486727843,55,Buy | 50 DMA Breakout | CMP > 200 DMA,1376.75,,-4.593033126862506
SUDARSCHEM,Super BO Stocks,269086874.0,938.0,-4.173262155059542,-1.110347234157203,0.7776877754626579,52.81049092424473,80,Super BO Buy,1043.33,832.1,
DECNGOLD,RDX Indicator,262381117.78631592,162.27999877929688,-2.657313752121526,-0.669725481304631,0.7872970716357937,66.8269196028838,40,Explosive Buy,183.03,146.71,
SBCL,RDX Indicator | DMADMA (No SL),226047060.0,740.0,-2.612354573102504,-1.0599819490414353,0.5742693513867099,71.53005766349577,85,Explosive Buy | 50 DMA Breakout | CMP > 200 DMA,817.33 | 786.47,682.01,
MOBIKWIK,ETF Shop Method,182382415.96316528,196.1999969482422,-2.53837398654989,-0.6218767664033982,0.2231866275586147,47.43059966110788,40,Buy,,,-2.982234946711847
QUADFUTURE,ETF Shop Method,149227263.25,292.75,-0.8131438069167319,-0.2482307611695867,0.9275809121880438,46.031381521881904,25,Buy,,,-2.3271337026840118
AWFIS,ETF Shop Method,146810336.36727905,327.8999938964844,-5.190114757915797,-0.4489886333684708,0.1474456886612108,45.10940276782679,30,Buy,,,-79.77545798462987
UNIPARTS,RDX Indicator | DMADMA (Reverse) | DMADMA (No SL),129467369.47058104,601.0499877929688,-1.4914424743050154,-0.794235974954385,0.6755124313204044,70.18427751808917,85,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA | 50 DMA Breakout | CMP > 200 DMA,653.36 | 638.8,561.82 | 488.86,
DIAMONDYD,RDX Indicator | DMADMA (Reverse),51713018.68139648,1106.800048828125,-3.306685430362229,-1.107252954844642,0.3657399162813089,66.3758314718628,95,Explosive Buy | 150 DMA Breakout | CMP > 200 DMA,1192.56,1042.48 | 1052.73,
